price
21.0
55.0
65.0
13.0
9.0
10.0
24.0
100.0
75.0
20.0
33.0
23.0
13.0
32.0
28.0
50.0
11.0
24.0
17.0
14.0
28.0
24.0
35.0
11.0
14.0
13.0
80.0
19.0
25.0
23.0
13.0
56.0
12.0
29.0
12.0
15.0
44.0
15.0
50.0
55.0
65.0
45.0
18.0
9.0
18.0
23.0
19.0
18.0
35.0
45.0
16.0
17.0
35.0
50.0
19.0
65.0
38.0
18.0
40.0
25.0
11.0
23.0
55.0
36.0
20.0
25.0
20.0
35.0
45.0
20.0
85.0
13.0
28.0
24.0
450.0
17.0
7.0
10.0
48.0
100.0
15.0
25.0
50.0
710.0
23.0
45.0
100.0
26.0
16.0
55.0
20.0
75.0
28.0
15.0
40.0
7.0
19.0
451.0
14.0
45.0
65.0
231.0
75.0
45.0
55.0
45.0
27.0
65.0
54.0
33.0
20.0
18.0
24.0
15.0
100.0
44.0
35.0
8.0
36.0
35.0
8.0
30.0
34.0
20.0
12.0
10.0
28.0
42.0
16.0
20.0
80.0
95.0
10.0
43.0
40.0
23.0
48.0
10.0
50.0
44.0
30.0
105.0
29.0
50.0
40.0
23.0
55.0
24.0
19.0
44.0
50.0
20.0
14.0
34.0
34.0
13.0
60.0
79.0
45.0
35.0
8.0
15.0
30.0
24.0
58.0
18.0
16.0
31.0
53.0
35.0
50.0
12.0
14.0
45.0
15.0
16.0
120.0
20.0
11.0
23.0
55.0
22.0
12.0
40.0
18.0
19.0
29.0
65.0
13.0
23.0
75.0
40.0
34.0
225.0
16.0
45.0
24.0
26.0
25.0
45.0
60.0
20.0
19.0
75.0
80.0
85.0
29.0
15.0
18.0
14.0
90.0
42.0
55.0
16.0
28.0
33.0
15.0
18.0
35.0
22.0
14.0
40.0
45.0
48.0
20.0
60.0
64.0
24.0
29.0
28.0
15.0
35.0
30.0
60.0
13.0
13.0
68.0
25.0
18.0
40.0
38.0
12.0
250.0
29.0
20.0
95.0
24.0
35.0
9.0
180.0
30.0
55.0
13.0
20.0
38.0
30.0
16.0
11.0
24.0
12.0
40.0
27.0
15.0
28.0
19.0
35.0
13.0
22.0
25.0
30.0
65.0
55.0
10.0
22.0
18.0
20.0
48.0
65.0
19.0
25.0
75.0
13.0
45.0
16.0
35.0
28.0
25.0
23.0
20.0
14.0
14.0
15.0
30.0
64.0
24.0
18.0
11.0
26.0
53.0
35.0
10.0
50.0
8.0
30.0
50.0
35.0
131.0
18.0
8.0
38.0
17.0
30.0
9.0
22.0
35.0
320.0
116.0
24.0
28.0
49.0
35.0
15.0
41.0
62.0
72.0
15.0
19.0
80.0
45.0
28.0
75.0
18.0
25.0
50.0
28.0
60.0
65.0
35.0
25.0
12.0
18.0
14.0
14.0
20.0
48.0
42.0
22.0
80.0
8.0
165.0
65.0
38.0
45.0
50.0
8.0
12.0
19.0
48.0
42.0
120.0
14.0
59.0
55.0
17.0
58.0
20.0
23.0
25.0
55.0
16.0
8.0
15.0
90.0
18.0
50.0
49.0
22.0
37.0
20.0
27.0
40.0
62.0
13.0
55.0
40.0
13.0
20.0
25.0
15.0
13.0
36.0
45.0
33.0
22.0
35.0
35.0
75.0
15.0
17.0
23.0
12.0
29.0
40.0
60.0
10.0
32.0
35.0
38.0
80.0
79.0
24.0
39.0
17.0
22.0
35.0
18.0
20.0
24.0
75.0
75.0
20.0
15.0
35.0
44.0
33.0
15.0
9.0
28.0
24.0
20.0
43.0
39.0
26.0
28.0
240.0
10.0
25.0
15.0
85.0
60.0
65.0
12.0
75.0
11.0
32.0
11.0
47.0
32.0
15.0
10.0
12.0
12.0
20.0
43.0
36.0
25.0
14.0
41.0
90.0
24.0
60.0
20.0
28.0
11.0
175.0
12.0
23.0
20.0
19.0
16.0
10.0
45.0
70.0
24.0
16.0
50.0
30.0
24.0
65.0
100.0
30.0
22.0
32.0
9.0
20.0
32.0
26.0
15.0
45.0
60.0
40.0
10.0
15.0
12.0
21.0
23.0
22.0
78.0
11.0
6.0
47.0
8.0
10.0
65.0
20.0
90.0
35.0
75.0
10.0
75.0
14.0
55.0
20.0
65.0
75.0
35.0
27.0
23.0
30.0
18.0
12.0
14.0
48.0
18.0
11.0
33.0
40.0
13.0
57.0
25.0
10.0
15.0
25.0
16.0
13.0
35.0
25.0
60.0
23.0
24.0
60.0
25.0
40.0
17.0
18.0
30.0
13.0
99.0
40.0
19.0
30.0
38.0
65.0
39.0
25.0
24.0
45.0
40.0
12.0
10.0
13.0
11.0
48.0
9.0
79.0
17.0
30.0
15.0
22.0
38.0
38.0
56.0
37.0
38.0
12.0
15.0
75.0
18.0
14.0
12.0
10.0
13.0
15.0
30.0
10.0
160.0
20.0
20.0
12.0
17.0
16.0
25.0
16.0
45.0
23.0
12.0
25.0
34.0
32.0
15.0
70.0
26.0
23.0
16.0
13.0
31.0
48.0
50.0
95.0
12.0
26.0
48.0
22.0
45.0
20.0
17.0
21.0
80.0
55.0
22.0
25.0
19.0
48.0
22.0
26.0
30.0
30.0
24.0
24.0
65.0
15.0
11.0
18.0
10.0
75.0
19.0
20.0
15.0
55.0
21.0
21.0
47.0
16.0
12.0
28.0
20.0
16.0
90.0
13.0
32.0
23.0
18.0
10.0
45.0
12.0
52.0
55.0
17.0
65.0
24.0
9.0
10.0
44.0
13.0
20.0
40.0
16.0
23.0
80.0
24.0
25.0
13.0
50.0
29.0
22.0
30.0
12.0
22.0
34.0
45.0
20.0
48.0
21.0
29.0
35.0
55.0
64.0
24.0
17.0
30.0
48.0
9.0
18.0
60.0
100.0
13.0
41.0
80.0
38.0
90.0
23.0
20.0
10.0
12.0
10.0
25.0
40.0
50.0
12.0
42.0
15.0
19.0
28.0
30.0
55.0
35.0
18.0
60.0
18.0
20.0
55.0
14.0
30.0
15.0
8.0
40.0
13.0
10.0
26.0
50.0
20.0
32.0
16.0
30.0
12.0
50.0
15.0
55.0
75.0
52.0
25.0
30.0
425.0
11.0
15.0
45.0
16.0
20.0
26.0
26.0
75.0
19.0
45.0
79.0
15.0
30.0
29.0
17.0
20.0
15.0
17.0
51.0
36.0
45.0
58.0
10.0
25.0
12.0
21.0
49.0
12.0
48.0
60.0
19.0
30.0
15.0
26.0
175.0
47.0
28.0
22.0
33.0
20.0
22.0
19.0
16.0
20.0
23.0
20.0
59.0
26.0
13.0
24.0
20.0
15.0
11.0
30.0
25.0
10.0
25.0
135.0
85.0
85.0
12.0
25.0
19.0
45.0
18.0
16.0
11.0
25.0
20.0
20.0
22.0
20.0
17.0
30.0
20.0
7.0
6.0
11.0
25.0
25.0
56.0
18.0
30.0
20.0
50.0
30.0
21.0
10.0
15.0
18.0
70.0
15.0
12.0
14.0
14.0
41.0
28.0
34.0
38.0
85.0
22.0
15.0
25.0
25.0
42.0
84.0
11.0
40.0
20.0
40.0
40.0
75.0
32.0
100.0
14.0
50.0
25.0
16.0
45.0
45.0
7.0
12.0
43.0
11.0
64.0
50.0
26.0
24.0
16.0
9.0
35.0
21.0
95.0
12.0
110.0
20.0
12.0
13.0
16.0
28.0
27.0
40.0
22.0
28.0
8.0
25.0
18.0
23.0
12.0
16.0
20.0
43.0
50.0
36.0
12.0
35.0
25.0
18.0
75.0
17.0
24.0
25.0
29.0
45.0
20.0
25.0
14.0
33.0
29.0
55.0
12.0
75.0
12.0
84.0
45.0
27.0
13.0
12.0
7.0
44.0
35.0
35.0
16.0
10.0
11.0
52.0
14.0
46.0
24.0
13.0
14.0
17.0
30.0
22.0
21.0
60.0
35.0
18.0
27.0
20.0
99.0
50.0
10.0
9.0
11.0
105.0
36.0
39.0
70.0
20.0
17.0
105.0
35.0
10.0
65.0
20.0
45.0
16.0
100.0
32.0
18.0
20.0
19.0
75.0
66.0
43.0
13.0
9.0
10.0
23.0
25.0
60.0
65.0
30.0
30.0
90.0
50.0
20.0
16.0
13.0
40.0
17.0
36.0
75.0
6.0
80.0
48.0
14.0
30.0
43.0
35.0
26.0
90.0
75.0
150.0
14.0
49.0
16.0
12.0
30.0
14.0
15.0
10.0
30.0
10.0
15.0
17.0
30.0
35.0
20.0
12.0
36.0
18.0
19.0
14.0
37.0
23.0
50.0
30.0
16.0
26.0
22.0
20.0
27.0
28.0
50.0
40.0
20.0
26.0
12.0
25.0
20.0
11.0
69.0
38.0
30.0
29.0
16.0
37.0
80.0
10.0
60.0
17.0
26.0
10.0
18.0
10.0
14.0
32.0
25.0
15.0
26.0
55.0
52.0
17.0
25.0
25.0
37.0
10.0
53.0
18.0
40.0
16.0
75.0
15.0
75.0
29.0
39.0
280.0
70.0
19.0
25.0
55.0
65.0
12.0
44.0
26.0
75.0
9.0
25.0
16.0
20.0
50.0
17.0
19.0
60.0
13.0
24.0
11.0
17.0
20.0
30.0
25.0
15.0
35.0
24.0
50.0
18.0
49.0
27.0
70.0
99.0
21.0
20.0
60.0
36.0
29.0
42.0
114.0
17.0
35.0
36.0
28.0
16.0
19.0
14.0
36.0
32.0
38.0
23.0
35.0
45.0
48.0
40.0
69.0
100.0
14.0
25.0
24.0
48.0
40.0
36.0
14.0
17.0
18.0
32.0
39.0
32.0
55.0
20.0
11.0
10.0
15.0
42.0
30.0
18.0
60.0
27.0
35.0
25.0
30.0
29.0
10.0
10.0
35.0
18.0
40.0
20.0
15.0
55.0
55.0
60.0
64.0
44.0
250.0
8.0
30.0
24.0
7.0
65.0
12.0
18.0
19.0
25.0
19.0
15.0
15.0
40.0
10.0
21.0
21.0
17.0
40.0
27.0
22.0
100.0
10.0
50.0
18.0
54.0
30.0
35.0
25.0
39.0
24.0
33.0
36.0
30.0
34.0
16.0
25.0
32.0
11.0
18.0
13.0
28.0
37.0
18.0
21.0
22.0
60.0
95.0
80.0
20.0
70.0
14.0
12.0
45.0
45.0
45.0
45.0
16.0
70.0
18.0
18.0
10.0
35.0
12.0
18.0
8.0
25.0
120.0
38.0
20.0
28.0
26.0
15.0
40.0
10.0
30.0
30.0
18.0
31.0
18.0
139.0
45.0
16.0
85.0
18.0
165.0
9.0
150.0
35.0
40.0
25.0
17.0
38.0
49.0
40.0
19.0
80.0
24.0
52.0
19.0
39.0
50.0
12.0
8.0
18.0
15.0
13.0
19.0
15.0
12.0
42.0
26.0
45.0
13.0
14.0
9.0
20.0
62.0
35.0
16.0
48.0
15.0
20.0
54.0
95.0
42.0
29.0
35.0
24.0
60.0
28.0
22.0
90.0
22.0
17.0
50.0
47.0
12.0
12.0
205.0
90.0
12.0
45.0
11.0
19.0
35.0
44.0
44.0
70.0
40.0
12.0
118.0
75.0
10.0
48.0
30.0
12.0
50.0
35.0
14.0
140.0
22.0
63.0
45.0
41.0
13.0
15.0
11.0
16.0
12.0
8.0
123.0
28.0
12.0
14.0
36.0
18.0
50.0
70.0
28.0
17.0
40.0
17.0
28.0
20.0
18.0
230.0
65.0
40.0
65.0
9.0
28.0
12.0
28.0
12.0
19.0
27.0
19.0
45.0
440.0
7.0
100.0
26.0
82.0
45.0
20.0
28.0
20.0
28.0
12.0
40.0
50.0
30.0
75.0
38.0
13.0
42.0
38.0
24.0
40.0
10.0
60.0
28.0
37.0
45.0
30.0
15.0
20.0
75.0
10.0
20.0
12.0
28.0
34.0
28.0
19.0
35.0
10.0
25.0
25.0
85.0
56.0
17.0
17.0
90.0
11.0
17.0
19.0
20.0
25.0
15.0
40.0
25.0
13.0
10.0
50.0
8.0
80.0
21.0
12.0
11.0
1000.0
14.0
13.0
9.0
33.0
48.0
350.0
20.0
18.0
22.0
14.0
16.0
13.0
23.0
16.0
15.0
25.0
65.0
13.0
85.0
27.0
17.0
25.0
22.0
25.0
10.0
75.0
99.0
14.0
28.0
16.0
30.0
65.0
33.0
200.0
14.0
54.0
14.0
54.0
22.0
10.0
12.0
12.0
28.0
15.0
10.0
17.0
20.0
13.0
13.0
100.0
28.0
27.0
24.0
12.0
15.0
45.0
17.0
25.0
28.0
30.0
120.0
25.0
50.0
7.0
38.0
85.0
10.0
65.0
25.0
28.0
15.0
16.0
25.0
13.0
10.0
29.0
24.0
14.0
19.0
16.0
30.0
15.0
16.0
8.0
80.0
70.0
13.0
30.0
50.0
12.0
20.0
40.0
5.0
95.0
26.0
21.0
35.0
19.0
17.0
60.0
99.0
85.0
10.0
80.0
45.0
55.0
14.0
13.0
15.0
40.0
43.0
49.0
145.0
28.0
30.0
20.0
38.0
70.0
35.0
55.0
35.0
23.0
36.0
58.0
13.0
22.0
18.0
21.0
38.0
10.0
50.0
20.0
14.0
17.0
18.0
42.0
24.0
20.0
10.0
30.0
26.0
28.0
18.0
55.0
15.0
45.0
25.0
44.0
43.0
39.0
32.0
50.0
23.0
14.0
22.0
40.0
24.0
90.0
16.0
13.0
25.0
55.0
75.0
16.0
10.0
10.0
89.0
7.0
45.0
25.0
11.0
40.0
15.0
29.0
15.0
8.0
28.0
11.0
13.0
22.0
55.0
16.0
22.0
46.0
70.0
22.0
100.0
20.0
90.0
50.0
32.0
25.0
14.0
10.0
15.0
17.0
20.0
43.0
19.0
19.0
50.0
17.0
13.0
10.0
55.0
30.0
34.0
10.0
20.0
55.0
30.0
80.0
22.0
14.0
18.0
75.0
40.0
60.0
10.0
14.0
40.0
25.0
36.0
28.0
27.0
9.0
18.0
31.0
16.0
24.0
22.0
60.0
11.0
13.0
80.0
29.0
38.0
48.0
42.0
35.0
20.0
45.0
26.0
40.0
58.0
7.0
12.0
12.0
9.0
13.0
30.0
12.0
60.0
22.0
24.0
12.0
65.0
15.0
42.0
35.0
22.0
12.0
25.0
54.0
20.0
12.0
60.0
27.0
18.0
13.0
22.0
35.0
17.0
26.0
13.0
35.0
39.0
11.0
40.0
20.0
24.0
52.0
20.0
20.0
30.0
15.0
36.0
21.0
32.0
18.0
19.0
25.0
15.0
29.0
35.0
10.0
15.0
11.0
12.0
32.0
19.0
10.0
19.0
49.0
24.0
22.0
13.0
34.0
70.0
65.0
30.0
28.0
48.0
40.0
25.0
48.0
25.0
11.0
9.0
55.0
70.0
52.0
24.0
25.0
55.0
21.0
16.0
30.0
35.0
24.0
99.0
20.0
18.0
72.0
33.0
175.0
35.0
19.0
40.0
44.0
25.0
22.0
14.0
19.0
28.0
45.0
52.0
11.0
15.0
30.0
48.0
10.0
20.0
9.0
20.0
44.0
58.0
30.0
12.0
19.0
20.0
32.0
13.0
32.0
16.0
36.0
8.0
38.0
61.0
26.0
20.0
15.0
60.0
56.0
18.0
19.0
17.0
15.0
50.0
18.0
110.0
43.0
70.0
25.0
30.0
54.0
25.0
13.0
23.0
50.0
27.0
60.0
37.0
42.0
50.0
76.0
14.0
26.0
35.0
28.0
23.0
71.0
60.0
10.0
28.0
66.0
22.0
19.0
15.0
23.0
10.0
15.0
18.0
24.0
25.0
19.0
12.0
12.0
20.0
18.0
35.0
60.0
22.0
26.0
13.0
55.0
75.0
27.0
60.0
50.0
90.0
15.0
45.0
25.0
23.0
26.0
18.0
13.0
27.0
15.0
85.0
21.0
30.0
23.0
11.0
12.0
55.0
17.0
19.0
25.0
22.0
18.0
18.0
17.0
28.0
70.0
60.0
150.0
49.0
23.0
30.0
69.0
25.0
25.0
45.0
49.0
70.0
24.0
35.0
11.0
120.0
22.0
52.0
15.0
100.0
27.0
28.0
15.0
16.0
250.0
36.0
25.0
12.0
40.0
25.0
24.0
15.0
55.0
15.0
9.0
150.0
20.0
46.0
46.0
20.0
13.0
12.0
30.0
40.0
45.0
13.0
8.0
18.0
9.0
22.0
34.0
29.0
20.0
30.0
19.0
90.0
20.0
25.0
45.0
30.0
15.0
64.0
7.0
16.0
15.0
85.0
30.0
7.0
13.0
85.0
50.0
64.0
13.0
27.0
15.0
20.0
17.0
80.0
28.0
42.0
20.0
33.0
12.0
14.0
50.0
32.0
20.0
45.0
60.0
40.0
7.0
15.0
75.0
17.0
8.0
17.0
45.0
17.0
26.0
17.0
75.0
45.0
75.0
55.0
37.0
27.0
59.0
18.0
10.0
14.0
20.0
17.0
45.0
65.0
26.0
12.0
60.0
23.0
14.0
104.0
60.0
12.0
13.0
12.0
14.0
15.0
45.0
29.0
24.0
18.0
39.0
150.0
14.0
10.0
40.0
30.0
30.0
13.0
45.0
10.0
47.0
24.0
22.0
21.0
50.0
17.0
24.0
8.0
39.0
10.0
29.0
60.0
18.0
20.0
13.0
28.0
66.0
65.0
35.0
62.0
22.0
34.0
27.0
40.0
145.0
55.0
17.0
18.0
25.0
18.0
13.0
13.0
25.0
30.0
16.0
25.0
20.0
17.0
10.0
68.0
30.0
45.0
23.0
48.0
50.0
28.0
18.0
24.0
37.0
9.0
20.0
36.0
19.0
30.0
35.0
45.0
24.0
55.0
37.0
17.0
9.0
90.0
130.0
21.0
20.0
32.0
11.0
30.0
19.0
50.0
20.0
20.0
22.0
23.0
15.0
50.0
50.0
10.0
9.0
50.0
80.0
20.0
19.0
65.0
65.0
15.0
50.0
29.0
20.0
26.0
65.0
13.0
30.0
19.0
49.0
28.0
15.0
80.0
21.0
28.0
23.0
50.0
17.0
75.0
23.0
120.0
28.0
34.0
15.0
18.0
28.0
20.0
149.0
48.0
42.0
38.0
50.0
30.0
75.0
85.0
40.0
16.0
17.0
10.0
45.0
16.0
11.0
70.0
13.0
11.0
16.0
24.0
35.0
19.0
40.0
36.0
16.0
10.0
7.0
48.0
10.0
16.0
52.0
50.0
22.0
20.0
13.0
35.0
18.0
14.0
20.0
28.0
15.0
48.0
24.0
48.0
42.0
90.0
35.0
46.0
155.0
16.0
45.0
19.0
45.0
55.0
16.0
25.0
50.0
16.0
70.0
36.0
26.0
22.0
18.0
11.0
34.0
25.0
23.0
35.0
35.0
19.0
25.0
11.0
30.0
48.0
58.0
13.0
42.0
60.0
15.0
25.0
13.0
7.0
10.0
41.0
65.0
20.0
15.0
36.0
11.0
12.0
55.0
29.0
70.0
16.0
41.0
29.0
29.0
15.0
10.0
45.0
13.0
11.0
15.0
40.0
29.0
20.0
38.0
45.0
25.0
19.0
18.0
9.0
44.0
100.0
27.0
24.0
30.0
11.0
10.0
58.0
62.0
26.0
37.0
11.0
15.0
11.0
35.0
65.0
16.0
26.0
54.0
20.0
11.0
28.0
13.0
27.0
50.0
38.0
45.0
15.0
19.0
26.0
16.0
28.0
13.0
59.0
120.0
21.0
28.0
44.0
19.0
25.0
20.0
12.0
18.0
56.0
52.0
42.0
45.0
20.0
22.0
25.0
40.0
25.0
129.0
66.0
19.0
8.0
16.0
35.0
42.0
40.0
18.0
12.0
60.0
35.0
14.0
20.0
23.0
20.0
16.0
28.0
15.0
20.0
35.0
27.0
23.0
20.0
60.0
27.0
50.0
25.0
125.0
10.0
28.0
64.0
45.0
15.0
20.0
30.0
20.0
40.0
12.0
30.0
15.0
29.0
19.0
25.0
18.0
100.0
38.0
25.0
15.0
19.0
38.0
23.0
65.0
18.0
38.0
32.0
11.0
17.0
32.0
14.0
25.0
22.0
12.0
36.0
60.0
38.0
14.0
40.0
25.0
38.0
12.0
25.0
26.0
50.0
17.0
30.0
22.0
10.0
16.0
15.0
18.0
42.0
22.0
42.0
8.0
29.0
38.0
25.0
15.0
80.0
20.0
18.0
18.0
24.0
16.0
64.0
120.0
13.0
28.0
20.0
38.0
21.0
20.0
32.0
56.0
16.0
42.0
24.0
54.0
14.0
54.0
24.0
36.0
40.0
13.0
39.0
24.0
12.0
15.0
40.0
53.0
45.0
92.0
36.0
16.0
10.0
13.0
65.0
21.0
38.0
30.0
115.0
15.0
25.0
26.0
41.0
65.0
38.0
14.0
85.0
33.0
39.0
38.0
28.0
15.0
13.0
35.0
85.0
50.0
44.0
48.0
45.0
30.0
21.0
14.0
14.0
22.0
16.0
14.0
11.0
89.0
8.0
150.0
35.0
9.0
30.0
24.0
21.0
15.0
25.0
80.0
12.0
79.0
13.0
45.0
120.0
35.0
25.0
55.0
15.0
50.0
15.0
50.0
20.0
13.0
75.0
25.0
21.0
28.0
50.0
70.0
18.0
18.0
15.0
38.0
14.0
13.0
22.0
50.0
57.0
24.0
20.0
16.0
75.0
42.0
317.0
37.0
67.0
7.0
85.0
19.0
15.0
38.0
32.0
35.0
39.0
26.0
20.0
12.0
55.0
15.0
32.0
16.0
75.0
25.0
19.0
225.0
230.0
38.0
30.0
45.0
23.0
25.0
26.0
23.0
23.0
15.0
20.0
19.0
60.0
26.0
12.0
16.0
10.0
15.0
50.0
25.0
20.0
13.0
27.0
65.0
50.0
18.0
30.0
75.0
45.0
102.0
48.0
14.0
19.0
28.0
25.0
38.0
15.0
33.0
29.0
48.0
20.0
8.0
13.0
11.0
41.0
18.0
24.0
14.0
18.0
14.0
24.0
7.0
34.0
49.0
15.0
65.0
55.0
10.0
33.0
250.0
35.0
28.0
15.0
35.0
12.0
35.0
23.0
30.0
20.0
75.0
40.0
15.0
13.0
227.0
17.0
32.0
30.0
25.0
29.0
30.0
12.0
110.0
20.0
35.0
56.0
16.0
77.0
9.0
10.0
40.0
14.0
55.0
30.0
46.0
14.0
85.0
30.0
10.0
42.0
40.0
19.0
30.0
195.0
45.0
50.0
48.0
79.0
35.0
20.0
12.0
29.0
18.0
19.0
12.0
25.0
14.0
60.0
18.0
68.0
20.0
15.0
28.0
23.0
63.0
32.0
18.0
19.0
32.0
35.0
30.0
45.0
25.0
19.0
22.0
15.0
11.0
20.0
14.0
34.0
10.0
13.0
32.0
60.0
12.0
25.0
24.0
30.0
9.0
25.0
300.0
9.0
12.0
30.0
31.0
70.0
80.0
20.0
85.0
21.0
43.0
14.0
50.0
14.0
125.0
60.0
14.0
45.0
20.0
50.0
36.0
16.0
10.0
64.0
35.0
15.0
60.0
27.0
40.0
11.0
29.0
75.0
45.0
21.0
30.0
14.0
20.0
30.0
36.0
14.0
19.0
40.0
30.0
36.0
75.0
14.0
26.0
32.0
35.0
19.0
61.0
15.0
22.0
18.0
30.0
28.0
20.0
25.0
38.0
88.0
35.0
49.0
14.0
54.0
60.0
18.0
13.0
55.0
10.0
54.0
25.0
17.0
45.0
62.0
21.0
130.0
35.0
30.0
17.0
6.0
39.0
20.0
26.0
25.0
55.0
36.0
18.0
85.0
23.0
17.0
17.0
20.0
15.0
11.0
18.0
60.0
13.0
40.0
14.0
68.0
19.0
62.0
13.0
23.0
34.0
40.0
15.0
23.0
33.0
65.0
30.0
11.0
125.0
12.0
33.0
19.0
25.0
23.0
14.0
20.0
50.0
17.0
44.0
12.0
13.0
19.0
55.0
15.0
28.0
51.0
40.0
17.0
34.0
26.0
24.0
70.0
11.0
15.0
9.0
24.0
25.0
15.0
69.0
50.0
49.0
28.0
40.0
15.0
85.0
15.0
60.0
29.0
20.0
25.0
20.0
34.0
13.0
11.0
50.0
28.0
30.0
100.0
14.0
39.0
22.0
14.0
15.0
40.0
10.0
27.0
15.0
25.0
9.0
22.0
55.0
9.0
15.0
29.0
15.0
24.0
25.0
20.0
29.0
20.0
52.0
18.0
56.0
75.0
25.0
17.0
15.0
7.0
15.0
14.0
22.0
49.0
18.0
14.0
25.0
51.0
40.0
60.0
122.0
41.0
32.0
33.0
45.0
18.0
43.0
25.0
11.0
18.0
25.0
20.0
30.0
40.0
46.0
50.0
24.0
15.0
14.0
38.0
13.0
16.0
50.0
35.0
140.0
13.0
45.0
40.0
24.0
30.0
19.0
34.0
25.0
30.0
22.0
50.0
35.0
